,0,1,2,3,4
0,1051.16,1051.7,1051.9,217.97,0
1,1051.14,1051.73,1051.95,219.53,0
2,1051.13,1051.62,1051.87,219.53,0
4,1051.16,1051.7,1051.9,217.97,0
5,1051.14,1051.73,1051.95,219.53,0
6,1051.13,1051.62,1051.87,219.53,0
7,1051.15,1051.58,1051.74,217.97,0
8,1051.1,1051.57,1051.77,219.53,0
9,1051.15,1051.62,1051.84,219.92,0
10,1051.11,1051.66,1051.92,219.92,0
11,1051.15,1051.64,1051.89,219.92,0
12,1051.19,1051.63,1051.83,218.36,0
13,1051.19,1051.59,1051.79,218.36,0
14,1051.16,1051.52,1051.69,218.75,0
15,1051.19,1051.55,1051.67,217.97,0
16,1051.15,1051.63,1051.79,217.97,0
17,1051.14,1051.65,1051.84,218.36,0
18,1051.13,1051.65,1051.89,218.36,0
19,1051.19,1051.7,1051.95,219.92,0
20,1051.14,1051.67,1051.91,218.36,0
21,1051.19,1051.65,1051.83,219.92,0
22,1051.2,1051.56,1051.78,220.31,0
23,1051.23,1051.57,1051.7,219.92,0
24,1051.26,1051.57,1051.72,219.14,0
25,1051.16,1051.63,1051.78,219.92,0
26,1051.15,1051.63,1051.82,219.92,0
27,1051.17,1051.69,1051.91,219.14,0
28,1051.13,1051.67,1051.96,218.36,0
29,1051.15,1051.66,1051.9,218.36,0
30,1051.21,1051.61,1051.85,218.36,0
31,1051.23,1051.6,1051.75,218.36,0
32,1051.21,1051.56,1051.72,218.75,0
33,1051.21,1051.6,1051.73,219.92,0
34,1051.2,1051.61,1051.74,218.36,0
35,1051.17,1051.66,1051.85,218.36,0
36,1051.11,1051.69,1051.87,221.09,0
37,1051.17,1051.7,1051.97,219.53,0
38,1051.17,1051.66,1051.92,220.31,0
39,1051.23,1051.59,1051.8,219.92,0
40,1051.22,1051.58,1051.72,218.75,0
41,1051.21,1051.56,1051.73,219.92,0
42,1051.2,1051.57,1051.73,218.36,0
43,1051.17,1051.62,1051.83,219.92,0
44,1051.13,1051.67,1051.9,218.75,0
45,1051.15,1051.68,1051.91,218.36,0
46,1051.15,1051.66,1051.93,220.31,0
47,1051.2,1051.66,1051.89,220.31,0
48,1051.2,1051.58,1051.79,219.53,0
49,1051.29,1051.6,1051.74,218.36,0
50,1051.2,1051.53,1051.7,220.31,0
51,1051.21,1051.59,1051.77,219.14,0
52,1051.14,1051.66,1051.89,218.36,0
53,1051.15,1051.72,1051.93,219.92,0
54,1051.14,1051.66,1051.93,219.53,0
55,1051.19,1051.66,1051.92,218.75,0
56,1051.15,1051.58,1051.84,218.36,0
57,1051.2,1051.54,1051.75,218.36,0
58,1051.23,1051.55,1051.69,218.36,0
59,1051.2,1051.61,1051.76,219.14,0
60,1051.17,1051.59,1051.79,219.53,0
61,1051.2,1051.7,1051.89,219.14,0
62,1051.15,1051.67,1051.92,219.92,0
63,1051.16,1051.7,1051.96,218.75,0
64,1051.19,1051.62,1051.88,218.75,0
65,1051.24,1051.6,1051.85,219.92,0
66,1051.17,1051.53,1051.7,218.75,0
67,1051.24,1051.62,1051.74,219.14,0
68,1051.2,1051.58,1051.76,218.36,0
69,1051.2,1051.65,1051.85,219.14,0
70,1051.14,1051.64,1051.88,219.92,0
71,1051.18,1051.72,1051.96,218.75,0
72,1051.17,1051.63,1051.89,218.36,0
73,1051.24,1051.65,1051.83,218.36,0
74,1051.21,1051.59,1051.72,220.31,0
75,1051.22,1051.58,1051.74,218.75,0
76,1051.2,1051.56,1051.73,220.31,0
77,1051.21,1051.65,1051.81,219.92,0
78,1051.13,1051.63,1051.83,219.92,0
79,1051.17,1051.71,1051.91,218.75,0
80,1051.17,1051.64,1051.92,218.36,0
81,1051.17,1051.63,1051.87,218.36,0
82,1051.23,1051.55,1051.76,217.97,0
83,1051.24,1051.57,1051.76,218.75,0
84,1051.17,1051.55,1051.71,219.53,0
85,1051.21,1051.61,1051.79,218.36,0
86,1051.16,1051.65,1051.85,218.75,0
87,1051.19,1051.71,1051.93,219.14,0
88,1051.15,1051.65,1051.87,217.58,0
89,1051.24,1051.7,1051.93,218.36,0
90,1051.16,1051.59,1051.85,218.36,0
91,1051.26,1051.6,1051.79,219.92,0
92,1051.22,1051.55,1051.73,219.14,0
93,1051.22,1051.61,1051.72,219.92,0
94,1051.16,1051.62,1051.75,219.14,0
95,1051.22,1051.7,1051.87,219.14,0
96,1051.17,1051.71,1051.92,218.36,0
97,1051.17,1051.68,1051.93,219.92,0
98,1051.24,1051.67,1051.89,220.31,0
99,1051.21,1051.61,1051.83,218.36,0
100,1051.23,1051.53,1051.77,219.92,0
101,1051.2,1051.55,1051.71,218.36,0
102,1051.19,1051.58,1051.75,219.92,0
103,1051.16,1051.61,1051.8,219.14,0
104,1051.13,1051.64,1051.88,218.36,0
105,1051.16,1051.73,1051.9,218.75,0
106,1051.17,1051.66,1051.89,219.92,0
107,1051.22,1051.61,1051.85,218.75,0
108,1051.27,1051.56,1051.81,219.53,0
109,1051.19,1051.55,1051.73,220.31,0
110,1051.25,1051.56,1051.71,218.75,0
111,1051.19,1051.61,1051.79,219.53,0
112,1051.17,1051.63,1051.83,218.75,0
113,1051.14,1051.68,1051.86,218.75,0
114,1051.19,1051.67,1051.96,219.14,0
115,1051.14,1051.64,1051.91,219.92,0
116,1051.24,1051.57,1051.79,220.31,0
117,1051.25,1051.58,1051.77,219.92,0
118,1051.24,1051.53,1051.71,219.14,0
119,1051.22,1051.6,1051.73,219.92,0
120,1051.19,1051.66,1051.82,219.92,0
121,1051.15,1051.67,1051.94,218.36,0
122,1051.15,1051.65,1051.92,218.36,0
123,1051.23,1051.68,1051.93,219.14,0
124,1051.19,1051.62,1051.85,219.14,0
125,1051.18,1051.61,1051.78,219.92,0
126,1051.24,1051.55,1051.73,218.36,0
127,1051.21,1051.57,1051.78,218.75,0
128,1051.17,1051.62,1051.79,218.36,0
129,1051.21,1051.69,1051.9,220.31,0
130,1051.16,1051.7,1051.92,218.75,0
131,1051.16,1051.68,1051.96,220.31,0
132,1051.19,1051.61,1051.87,220.31,0
133,1051.21,1051.61,1051.82,219.92,0
134,1051.22,1051.54,1051.74,218.75,0
135,1051.23,1051.57,1051.77,218.36,0
136,1051.2,1051.61,1051.8,219.53,0
137,1051.19,1051.63,1051.8,218.36,0
138,1051.19,1051.66,1051.87,219.53,0
139,1051.22,1051.71,1051.95,219.92,0
140,1051.17,1051.65,1051.87,218.36,0
141,1051.22,1051.67,1051.86,218.75,0
142,1051.21,1051.55,1051.79,217.97,0
143,1051.23,1051.58,1051.75,219.53,0
144,1051.22,1051.56,1051.76,219.53,0
145,1051.2,1051.64,1051.78,218.75,0
146,1051.16,1051.63,1051.86,219.14,0
147,1051.21,1051.7,1051.94,218.75,0
148,1051.14,1051.71,1051.94,219.53,0
149,1051.17,1051.64,1051.89,218.75,0
150,1051.17,1051.61,1051.8,218.36,0
151,1051.23,1051.58,1051.78,218.36,0
152,1051.17,1051.53,1051.7,219.14,0
153,1051.24,1051.62,1051.76,219.14,0
154,1051.17,1051.61,1051.81,218.75,0
155,1051.18,1051.66,1051.87,219.14,0
156,1051.14,1051.65,1051.9,219.92,0
157,1051.21,1051.71,1051.96,220.31,0
158,1051.2,1051.63,1051.87,218.36,0
159,1051.24,1051.6,1051.83,219.14,0
160,1051.22,1051.53,1051.7,219.92,0
161,1051.22,1051.56,1051.73,218.75,0
162,1051.2,1051.58,1051.75,219.53,0
163,1051.22,1051.7,1051.88,218.36,0
164,1051.13,1051.68,1051.91,219.14,0
165,1051.15,1051.7,1051.94,218.36,0
166,1051.19,1051.7,1051.92,217.97,0
167,1051.2,1051.65,1051.9,219.92,0
168,1051.18,1051.59,1051.77,218.36,0
169,1051.24,1051.58,1051.74,219.92,0
170,1051.19,1051.53,1051.75,218.75,0
171,1051.18,1051.61,1051.76,217.97,0
172,1051.15,1051.66,1051.87,219.92,0
173,1051.19,1051.71,1051.9,219.92,0
174,1051.15,1051.66,1051.94,218.36,0
175,1051.23,1051.69,1051.93,218.36,0
176,1051.21,1051.61,1051.8,219.92,0
177,1051.25,1051.55,1051.79,217.97,0
178,1051.23,1051.55,1051.71,218.36,0
179,1051.19,1051.56,1051.76,219.14,0
180,1051.14,1051.62,1051.8,218.36,0
181,1051.18,1051.7,1051.87,220.31,0
182,1051.15,1051.69,1051.9,219.14,0
183,1051.14,1051.66,1051.96,220.31,0
184,1051.21,1051.64,1051.9,220.31,0
185,1051.21,1051.63,1051.83,218.36,0
186,1051.2,1051.55,1051.73,218.36,0
187,1051.25,1051.58,1051.73,218.75,0
188,1051.21,1051.59,1051.76,220.31,0
189,1051.14,1051.63,1051.84,220.31,0
190,1051.16,1051.66,1051.89,219.14,0
191,1051.18,1051.68,1051.98,220.31,0
192,1051.16,1051.65,1051.88,218.75,0
193,1051.23,1051.64,1051.86,219.53,0
194,1051.19,1051.55,1051.8,219.53,0
195,1051.25,1051.52,1051.73,218.75,0
196,1051.21,1051.56,1051.71,219.14,0
197,1051.19,1051.66,1051.79,218.75,0
198,1051.2,1051.63,1051.85,219.14,0
199,1051.16,1051.68,1051.93,218.75,0
200,1051.15,1051.69,1051.93,220.31,0
201,1051.19,1051.69,1051.89,220.31,0
202,1051.22,1051.6,1051.83,218.36,0
203,1051.23,1051.58,1051.77,220.31,0
204,1051.16,1051.54,1051.69,217.58,0
205,1051.21,1051.59,1051.74,218.36,0
206,1051.17,1051.65,1051.83,218.75,0
207,1051.17,1051.66,1051.89,218.75,0
208,1051.11,1051.63,1051.9,219.14,0
209,1051.18,1051.69,1051.95,220.31,0
210,1051.18,1051.63,1051.9,220.31,0
211,1051.24,1051.62,1051.79,218.36,0
212,1051.23,1051.58,1051.74,220.31,0
213,1051.22,1051.52,1051.71,219.14,0
214,1051.21,1051.58,1051.72,218.75,0
215,1051.2,1051.63,1051.83,218.75,0
216,1051.15,1051.67,1051.88,219.92,0
217,1051.13,1051.69,1051.9,217.97,0
218,1051.17,1051.68,1051.91,218.36,0
219,1051.19,1051.62,1051.88,218.36,0
220,1051.21,1051.55,1051.76,218.36,0
221,1051.24,1051.58,1051.75,219.92,0
222,1051.19,1051.55,1051.7,218.36,0
223,1051.2,1051.61,1051.74,218.75,0
224,1051.18,1051.64,1051.87,218.75,0
225,1051.17,1051.7,1051.95,219.92,0
226,1051.13,1051.65,1051.9,220.31,0
227,1051.21,1051.69,1051.91,219.53,0
228,1051.19,1051.58,1051.82,219.14,0
229,1051.25,1051.57,1051.75,219.92,0
230,1051.26,1051.55,1051.71,219.92,0
231,1051.21,1051.61,1051.75,217.58,0
232,1051.16,1051.56,1051.79,219.53,0
233,1051.15,1051.68,1051.93,218.75,0
